Station,Country,County,TOC,Visited,Latitude,Longitude,Date
Brampton (Cumbria),England,Cumbria,Northern,No,54.9323930102284,-2.70294760254176,
Brampton (Suffolk),England,Suffolk,Greater Anglia,No,52.3954307722651,1.54381046672808,
Branchton,Scotland,Inverclyde,ScotRail,No,55.9406016000061,-4.80354935893801,
Brandon,England,Norfolk,Greater Anglia,No,52.4540047306678,0.624731734521936,
Branksome,England,Dorset,South Western Railway,No,50.7269660330633,-1.91975842787338,
Braystones,England,Cumbria,Northern,No,54.4393640536404,-3.54182643942065,
Bredbury,England,Greater Manchester,Northern,No,53.4231550957567,-2.11048830300964,
Breich,Scotland,West Lothian,ScotRail,No,55.8273164832767,-3.66812586892786,
Brent Cross West,England,London (City Of),GTR,No,51.5688,-0.2265,
Brentford,England,London (City Of),South Western Railway,No,51.4875457097478,-0.3096509962364,
Brentwood,England,Essex,TfL Rail,No,51.6136030493508,0.2995857793073,
Bricket Wood,England,Hertfordshire,West Midlands Trains,No,51.7054267834401,-0.359115040469,
Bridge of Allan,Scotland,Stirling,ScotRail,No,56.1566398048563,-3.95722936202684,
Bridge of Orchy,Scotland,Argyll and Bute,ScotRail,No,56.5158728605762,-4.76299400728156,
Bridgend,Wales,Pen-y-bont ar Ogwr - Bridgend,Transport for Wales,No,51.5069776497295,-3.57527638119945,
Bridgeton,Scotland,Glasgow City,ScotRail,No,55.8489676845822,-4.22605724682491,
Bridgwater,England,Somerset,Great Western Railway,No,51.1278595271724,-2.99040597303838,
Bridlington,England,East Riding of Yorkshire,Northern,No,54.0841300013586,-0.198720390714093,
Brierfield,England,Lancashire,Northern,No,53.8239823807197,-2.23649020577414,
Brigg,England,Lincolnshire,Northern,No,53.5491442686681,-0.486124757673641,
Brighouse,England,West Yorkshire,Northern,No,53.6981985445311,-1.77943904000537,
Brighton,England,East Sussex,GTR,No,50.8290032740444,-0.141280362604851,
Brimsdown,England,London (City Of),Greater Anglia,No,51.6555817179022,-0.0308174334464399,
Brinnington,England,Greater Manchester,Northern,No,53.4321182782686,-2.13512015019042,
Bristol Parkway,England,Gloucestershire,Great Western Railway,No,51.5138036668802,-2.54216343130652,
Bristol Temple Meads,England,Bristol,Network Rail,yes,51.449146420501,-2.58131562733598,
Brithdir,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.7103060616454,-3.22872077880337,
Briton Ferry,Wales,Castell-nedd Port Talbot - Neath Port Talbot,Transport for Wales,No,51.6379005035521,-3.81925304025098,
Brixton,England,London (City Of),Southeastern,No,51.4632974069132,-0.114183479348404,
Broad Green,England,Merseyside,Northern,No,53.4065063198581,-2.8934843782564,
Broadbottom,England,Greater Manchester,Northern,No,53.4409753914717,-2.01652101691897,
Broadstairs,England,Kent,Southeastern,No,51.3606706129939,1.43356042841681,
Brockenhurst ,England,Hampshire,South Western Railway,No,50.8168418133325,-1.57353117285741,
Brockholes,England,West Yorkshire,Northern,No,53.5969730380642,-1.76969142002127,
Brockley,England,London (City Of),London Overground,No,51.4646472014469,-0.0375366925196268,
Bromborough,England,Merseyside,Merseyrail,No,53.3218495381578,-2.98689585549247,
Bromborough Rake,England,Merseyside,Merseyrail,No,53.3299093778849,-2.98946942122466,
Bromley Cross,England,Greater Manchester,Northern,No,53.6140430093272,-2.41089911446368,
Bromley north,England,London (City Of),Southeastern,No,51.4083259856208,0.0169926357417391,
Bromley South,England,London (City Of),Southeastern,No,51.3999745779484,0.0173440284479178,
Bromsgrove,England,Worcestershire,West Midlands Trains,No,52.3222879772082,-2.04734524157192,
Brondesbury,England,London (City Of),London Overground,No,51.5451643215911,-0.202308734122339,
Brondesbury Park,England,London (City Of),London Overground,No,51.5406977630272,-0.210127665126915,
Brookmans Park,England,Hertfordshire,GTR,No,51.7210604040222,-0.204548729285783,
Brookwood ,England,Surrey,South Western Railway,No,51.3037572593507,-0.635747900032551,
Broome,England,Shropshire,Transport for Wales,No,52.4227745962921,-2.88520796216339,
Broomfleet,England,East Riding of Yorkshire,Northern,No,53.7402076992399,-0.671828400321333,
Brora,Scotland,Highland,ScotRail,No,58.012954677959,-3.85228367382381,
Brough,England,East Riding of Yorkshire,Transpennine Express,No,53.726959736948,-0.578724236728498,
Broughty Ferry,Scotland,Dundee City,ScotRail,No,56.4671632427311,-2.87315275743822,
Broxbourne,England,Hertfordshire,Greater Anglia,No,51.7469087203036,-0.0110867237416249,
Bruce Grove,England,London (City Of),London Overground,No,51.5939575362971,-0.0698670703254643,
Brundall,England,Norfolk,Greater Anglia,No,52.6194794445227,1.43929868679443,
Brundall Gardens,England,Norfolk,Greater Anglia,No,52.623439277351,1.41841612253682,
Brunstane,Scotland,City of Edinburgh,ScotRail,No,55.9425140850115,-3.10098653970798,
Brunswick,England,Merseyside,Merseyrail,No,53.3832435421687,-2.97607735757102,
Bruton,England,Somerset,Great Western Railway,No,51.1116412233567,-2.44707381432238,
Bryn,England,Greater Manchester,Northern,No,53.4998691660173,-2.6472139954436,
Buckenham,England,Norfolk,Greater Anglia,No,52.5977342869752,1.47032522512213,
Buckley,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,53.163039091322,-3.05592619131988,
Bucknell,England,Shropshire,Transport for Wales,No,52.3573820377697,-2.94737831871819,
Buckshaw Parkway,England,Lancashire,Northern,No,53.6733436562841,-2.6608302706882,
Bugle,England,Cornwall,Great Western Railway,No,50.4003548175137,-4.79210144517706,
Builth Road,Wales,Powys - Powys,Transport for Wales,No,52.1693260878635,-3.42703322967269,
Bulwell,England,Nottinghamshire,East Midlands Trains,No,52.9996957837852,-1.19623056375416,
Bures,England,Essex,Greater Anglia,No,51.9711590332091,0.769143780923498,
Burgess Hill,England,West Sussex,GTR,No,50.9536546008005,-0.127412852764647,
Burley Park,England,West Yorkshire,Northern,No,53.8120311080587,-1.57776768947798,
Burley-in-Wharfedale,England,West Yorkshire,Northern,No,53.9081516997075,-1.75337211508043,
Burnage,England,Greater Manchester,Northern,No,53.4211687602571,-2.21567840315285,
Burneside,England,Cumbria,Northern,No,54.3549826054845,-2.76667730640148,
Burnham,England,Berkshire,TfL Rail,No,51.5235048795581,-0.646373823188634,
Burnham-on-Crouch,England,Essex,Greater Anglia,No,51.6336547723703,0.814027782561537,
Burnley Barracks,England,Lancashire,Northern,No,53.7908801067712,-2.25808600820696,
Burnley Central,England,Lancashire,Northern,No,53.7935141377532,-2.24497131410056,
Burnley Manchester Road,England,Lancashire,Northern,No,53.784967519749,-2.24886752625716,
Burnside,Scotland,South Lanarkshire,ScotRail,No,55.8169313339993,-4.20239033426663,
Burntisland,Scotland,Fife,ScotRail,No,56.0570842114504,-3.23319831966981,
Burscough Bridge,England,Lancashire,Northern,No,53.6052595050232,-2.84088028461687,
Burscough Junction,England,Lancashire,Northern,No,53.5975223038556,-2.84060569626726,
Bursledon ,England,Hampshire,South Western Railway,No,50.8836886125224,-1.30503236047306,
Burton Joyce,England,Nottinghamshire,East Midlands Trains,No,52.9834418843688,-1.04087761567102,
Burton-on-Trent,England,Staffordshire,East Midlands Trains,No,52.8058165084357,-1.64245997205794,
Bury St Edmunds,England,Suffolk,Greater Anglia,No,52.2537604920335,0.713306656862091,
Busby,Scotland,East Renfrewshire,ScotRail,No,55.7803445376612,-4.26220173231044,
Bush Hill Park,England,London (City Of),London Overground,No,51.6415169536941,-0.0692211146516689,
Bushey,England,Hertfordshire,London Overground,No,51.6457502336329,-0.385321269560704,
Butlers Lane,England,West Midlands,West Midlands Trains,No,52.5924709448511,-1.83802031828625,
Buxted,England,East Sussex,GTR,No,50.9900108378352,0.131438921683175,
Buxton,England,Derbyshire,Northern,No,53.2607227045765,-1.91286358993768,
Byfleet & New Haw ,England,Surrey,South Western Railway,No,51.3497957278428,-0.481389767596653,
Bynea,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,51.6720366859549,-4.09888164715589,
Cadoxton,Wales,Bro Morgannwg - the Vale of Glamorgan,Transport for Wales,No,51.4122831697514,-3.24889594393883,
Caergwrle,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,53.1078664074892,-3.03291327418616,
Caerphilly,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.57158067131,-3.21848255919666,
Caersws,Wales,Powys - Powys,Transport for Wales,No,52.5161279090032,-3.43249879239218,
Caldercruix,Scotland,North Lanarkshire,ScotRail,No,55.8879475461776,-3.88771190821316,
Caldicot,Wales,Sir Fynwy - Monmouthshire,Transport for Wales,No,51.5847930591881,-2.76057390572724,
Caledonian Road & Barnsbury,England,London (City Of),London Overground,No,51.5430392840645,-0.116729249835755,
Calstock,England,Cornwall,Great Western Railway,No,50.4978023671618,-4.20898850028348,
Cam and Dursley,England,Gloucestershire,Great Western Railway,No,51.71762106741,-2.35908298700462,
Camberley ,England,Surrey,South Western Railway,No,51.3363271281171,-0.744271720142327,
Camborne,England,Cornwall,Great Western Railway,No,50.2104431448962,-5.2974123155278,
Cambridge,England,Cambridgeshire,Greater Anglia,No,52.1940653655991,0.137456461171047,
Cambridge Heath,England,London (City Of),London Overground,No,51.5319710950389,-0.0572790666047599,
Cambridge North,England,Cambridgeshire,Greater Anglia,No,52.2244799933152,0.158478721722977,
Cambuslang,Scotland,South Lanarkshire,ScotRail,No,55.8196110785266,-4.17300936139383,
Camden Road,England,London (City Of),London Overground,No,51.541789311709,-0.138700901327927,
Camelon,Scotland,Falkirk,ScotRail,No,56.0060960246981,-3.81760595611437,
Cameron Bridge,Scotland,Fife,ScotRail,No,56.19001,-3.04608,
Canada Water,England,London (City Of),London Underground,No,51.4979884652777,-0.0497198367270248,
Canary Wharf,England,London (City Of),TfL Rail,No,51.50610668,-0.017679004,
Canley,England,West Midlands,West Midlands Trains,No,52.3992417616656,-1.54757487164278,
Cannock,England,Staffordshire,West Midlands Trains,No,52.6861624456421,-2.02214749992606,
Canonbury,England,London (City Of),London Overground,No,51.5487306960064,-0.0921909296515918,
Canterbury East,England,Kent,Southeastern,No,51.2742643010057,1.07596836838028,
Canterbury West,England,Kent,Southeastern,No,51.2842658182293,1.07530307014886,
Cantley,England,Norfolk,Greater Anglia,No,52.5787439208642,1.51341203393271,
Capenhurst,England,Cheshire,Merseyrail,No,53.2601766897761,-2.94228526259152,
Carbis Bay,England,Cornwall,Great Western Railway,No,50.1970567010486,-5.46326466277764,
Cardenden,Scotland,Fife,ScotRail,No,56.1412590120684,-3.26164246018956,
Cardiff Bay,Wales,Caerdydd - Cardiff,Transport for Wales,No,51.4671120338694,-3.16640344566505,
Cardiff Central,Wales,Caerdydd - Cardiff,Transport for Wales,yes,51.4760288851757,-3.17930229689385,
Cardiff Queen Street,Wales,Caerdydd - Cardiff,Transport for Wales,No,51.4819650131963,-3.17018110795731,
Cardonald,Scotland,Glasgow City,ScotRail,No,55.8525736689993,-4.34069348123436,
Cardross,Scotland,Argyll and Bute,ScotRail,No,55.9603843832927,-4.65307437435214,
Carfin,Scotland,North Lanarkshire,ScotRail,No,55.8073437453988,-3.9562545230792,
Cark and Cartmel,England,Cumbria,Northern,No,54.1779579416092,-2.97406410040301,
Carlisle,England,Cumbria,Avanti West Coast,No,54.8906549298,-2.93319211047497,
Carlton,England,Nottinghamshire,East Midlands Trains,No,52.965087366641,-1.07865502808069,
Carluke,Scotland,South Lanarkshire,ScotRail,No,55.7312694028257,-3.84892564535903,
Carmarthen,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,51.8533578808521,-4.30596190317658,
Carmyle,Scotland,Glasgow City,ScotRail,No,55.8343417681725,-4.15818113045633,
Carnforth,England,Lancashire,Northern,No,54.1296807999724,-2.77123283370784,
Carnoustie,Scotland,Angus,ScotRail,No,56.5005661034066,-2.70660077824166,
Carntyne,Scotland,Glasgow City,ScotRail,No,55.8548777008205,-4.17857314789674,
Carpenders Park,England,Hertfordshire,London Overground,No,51.6283500844943,-0.385939110192136,
Carrbridge,Scotland,Highland,ScotRail,No,57.2795057695212,-3.82820361192189,
Carshalton,England,London (City Of),GTR,No,51.3684528774191,-0.166368536051504,
Carshalton Beeches,England,London (City Of),GTR,No,51.3574095253256,-0.169797044692897,
Carstairs,Scotland,South Lanarkshire,ScotRail,No,55.6910505751263,-3.66847398361363,
Cartsdyke,Scotland,Inverclyde,ScotRail,No,55.9422189788465,-4.73159192667259,
Castle Bar Park,England,London (City Of),Great Western Railway,No,51.5229293420363,-0.331548940592461,
Castle Cary,England,Somerset,Great Western Railway,No,51.0998172088069,-2.52279469643867,
Castleford,England,West Yorkshire,Northern,No,53.7240777865092,-1.354652736609,
Castleton,England,Greater Manchester,Northern,No,53.5918484863424,-2.17823419505367,
Castleton Moor,England,North Yorkshire,Northern,No,54.4671435348016,-0.946648402304519,
Caterham ,England,Surrey,GTR,No,51.2821399092314,-0.0783071221606942,
Catford,England,London (City Of),GTR,No,51.4444050592825,-0.0263165980978829,
Catford Bridge,England,London (City Of),Southeastern,No,51.4447390713824,-0.0247911767036132,
Cathays,Wales,Caerdydd - Cardiff,Transport for Wales,No,51.4889025348744,-3.17868388381823,
Cathcart,Scotland,Glasgow City,ScotRail,No,55.8176734833053,-4.26053705302787,
Cattal,England,North Yorkshire,Northern,No,53.9974405714928,-1.32053513613482,
Causeland,England,Cornwall,Great Western Railway,No,50.4056959147701,-4.46644892679679,
Cefn-y-Bedd,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,53.0988032278231,-3.03105323734973,
Chadwell Heath,England,London (City Of),TfL Rail,No,51.5680368465285,0.128958362519305,
Chafford Hundred,England,Essex,C2C,No,51.4855550575053,0.28744692045023,
Chalfont & Latimer,England,Buckinghamshire,London Underground,No,51.6681076576697,-0.560526398177912,
Chalkwell,England,Essex,C2C,No,51.5387163080302,0.670592556917399,
Chandler's Ford ,England,Hampshire,South Western Railway,No,50.9836845147777,-1.38517039014294,
Chapel-en-le-Frith,England,Derbyshire,Northern,No,53.3122322961308,-1.91876260821786,
Chapelton,England,Devon,Great Western Railway,No,51.0165400933197,-4.02472276399646,
Chapeltown,England,South Yorkshire,Northern,No,53.4623369950109,-1.46627538451147,
Chappel & Wakes Colne,England,Essex,Greater Anglia,No,51.9259030310448,0.758501135970095,
Charing,England,Kent,Southeastern,No,51.2080962778901,0.790331124900325,
Charing Cross,Scotland,Glasgow City,ScotRail,No,55.8646868840175,-4.2698209416277,
Charlbury,England,Oxfordshire,Great Western Railway,No,51.8724282813146,-1.48969393048958,
Charlton,England,London (City Of),Southeastern,No,51.4868115310585,0.0312574909275387,
Chartham,England,Kent,Southeastern,No,51.2572624478548,1.01803921286391,
Chassen Road,England,Greater Manchester,Northern,No,53.4461614853374,-2.36823319572701,
Chatelherault,Scotland,South Lanarkshire,ScotRail,No,55.7652234915406,-4.00467524821846,
Chatham,England,Kent,Southeastern,No,51.3803760158194,0.521150706594487,
Chathill,England,Northumberland,Northern,No,55.5367340174025,-1.70637532341525,
Cheadle Hulme,England,Greater Manchester,Northern,No,53.3759306424827,-2.1883029825707,
Cheam,England,London (City Of),GTR,No,51.3554775610295,-0.214167523240628,
Cheddington,England,Buckinghamshire,West Midlands Trains,No,51.8579176369762,-0.662151871991779,
Chelford,England,Cheshire,Northern,No,53.2703118842523,-2.28057730967718,
Chelmsford,England,Essex,Greater Anglia,No,51.736370182895,0.468572080657349,
Chelsfield,England,London (City Of),Southeastern,No,51.3562540463622,0.109069814712519,
Cheltenham Spa,England,Gloucestershire,Great Western Railway,yes,51.897399026527,-2.09962021886949,
Chepstow,Wales,Sir Fynwy - Monmouthshire,Transport for Wales,No,51.6401819017246,-2.67190561030381,
Cherry Tree,England,Lancashire,Northern,No,53.7328728448942,-2.51837919025585,
Chertsey ,England,Surrey,South Western Railway,No,51.387067986648,-0.509316626293664,
Cheshunt,England,Hertfordshire,Greater Anglia,No,51.7028745312854,-0.0239597248580568,
Chessington north,England,London (City Of),South Western Railway,No,51.3640398492818,-0.300699137972596,
Chessington South,England,London (City Of),South Western Railway,No,51.3565491107847,-0.308157574149904,
Chester,England,Cheshire,Transport for Wales,No,53.1966981459934,-2.879593999182,
Chester Road,England,West Midlands,West Midlands Trains,No,52.5356474587434,-1.83247949958833,
Chesterfield,England,Derbyshire,East Midlands Trains,No,53.2382208069527,-1.42011597140436,
Chester-le-Street,England,Durham (County Durham),Northern,No,54.854595364494,-1.57801542177952,
Chestfield & Swalecliffe,England,Kent,Southeastern,No,51.360237745381,1.06693052184082,
Chetnole,England,Dorset,Great Western Railway,No,50.8663655335093,-2.57292595204148,
Chichester,England,West Sussex,GTR,No,50.8320529892616,-0.781748952807999,
Chilham,England,Kent,Southeastern,No,51.2446076985827,0.975895539359203,
Chilworth ,England,Surrey,Great Western Railway,No,51.2152123162868,-0.524824137256049,
Chingford,England,London (City Of),London Overground,No,51.6330849559396,0.00989703968061354,
Chinley,England,Derbyshire,Northern,No,53.3402914179345,-1.94394095141586,
Chippenham,England,Wiltshire,Great Western Railway,No,51.4624897217942,-2.11539415452921,
Chipstead ,England,Surrey,GTR,No,51.3092758788923,-0.169503225609274,
